dept,number,section,A,B,C,D,F,I,S,U,Q,X,prof,year,semester,gpa
CSCE,206,503,12,14,2,0,0,0,0,0,3,0,YUM K,2018,FALL,3.35714285714286
CSCE,206,504,7,11,7,1,1,0,0,0,1,0,YUM K,2018,FALL,2.81481481481481
CSCE,206,501,12,24,8,2,3,0,0,0,1,0,YUM K,2019,SPRING,2.81632653061224
CSCE,206,502,10,17,13,2,2,0,0,0,3,0,YUM K,2019,SPRING,2.70454545454545
CSCE,206,501,5,14,7,1,1,0,0,0,0,0,YUM K,2019,FALL,2.75
CSCE,206,502,4,7,6,0,2,0,0,0,1,0,YUM K,2019,FALL,2.57894736842105
CSCE,206,504,4,18,3,0,0,0,0,0,0,0,YUM K,2019,FALL,3.04
CSCE,206,505,4,9,5,2,1,0,0,0,0,0,YUM K,2019,FALL,2.61904761904762
CSCE,206,501,13,14,12,2,0,0,0,0,0,0,YUM K,2020,SPRING,2.92682926829268
CSCE,206,502,6,8,2,0,1,0,0,0,0,0,YUM K,2020,SPRING,3.05882352941176
CSCE,206,502,14,22,19,5,1,0,0,0,0,0,YUM K,2020,FALL,2.70491803278689
CSCE,206,501,9,16,5,2,2,0,0,0,5,0,YUM K,2021,SPRING,2.82352941176471
CSCE,206,502,5,14,5,0,0,0,0,0,5,0,YUM K,2021,SPRING,3
CSCE,206,501,14,3,2,1,0,0,0,0,3,0,TAYLOR B,2021,FALL,3.5
CSCE,206,502,12,4,3,0,0,0,0,0,1,0,TAYLOR B,2021,FALL,3.47368421052632
CSCE,206,503,11,5,0,2,3,0,0,0,0,0,TAYLOR B,2021,FALL,2.9047619047619
CSCE,206,500,0,2,3,0,0,0,0,0,1,0,YUM K,2022,SPRING,2.4
CSCE,206,501,1,2,1,0,1,0,0,0,0,0,YUM K,2022,SPRING,2.4
CSCE,206,502,1,6,3,0,1,0,0,0,1,0,YUM K,2022,SPRING,2.54545454545455
CSCE,206,503,3,7,5,0,2,0,0,0,2,0,YUM K,2022,SPRING,2.52941176470588
CSCE,206,500,13,0,2,0,2,0,0,0,0,0,CHAMON C,2022,FALL,3.29411764705882
CSCE,206,501,20,3,0,0,0,0,0,0,0,0,CHAMON C,2022,FALL,3.8695652173913
CSCE,206,502,19,1,0,0,2,0,0,0,1,0,CHAMON C,2022,FALL,3.59090909090909
CSCE,206,500,23,1,0,0,0,0,0,0,0,0,CHAMON C,2023,SPRING,3.95833333333333
CSCE,206,501,22,1,0,0,0,0,0,0,0,0,CHAMON C,2023,SPRING,3.95652173913043
CSCE,206,502,22,0,0,0,0,0,0,0,0,0,CHAMON C,2023,SPRING,4
CSCE,206,500,19,1,0,0,1,0,0,0,0,0,CHAMON C,2023,FALL,3.76190476190476
CSCE,206,501,17,1,0,0,2,0,0,0,0,0,CHAMON C,2023,FALL,3.55
CSCE,206,502,14,0,0,0,0,0,0,0,0,0,CHAMON C,2023,FALL,4
CSCE,206,500,14,3,1,1,0,0,0,0,0,0,CHAMON C,2024,SPRING,3.57894736842105
CSCE,206,501,17,3,1,0,0,1,0,0,0,0,CHAMON C,2024,SPRING,3.76190476190476
CSCE,206,502,17,2,1,1,1,0,0,0,0,0,CHAMON C,2024,SPRING,3.5
CSCE,221,200,19,0,0,0,0,0,0,0,0,0,AMATO N,2012,SPRING,4
CSCE,221,501,10,8,5,0,0,0,0,0,1,0,LEYK T,2012,SPRING,3.217391304347826
CSCE,221,502,6,7,2,2,1,0,0,0,0,0,LEYK T,2012,SPRING,2.8333333333333335
CSCE,221,503,3,9,3,3,0,0,0,0,0,0,LEYK T,2012,SPRING,2.6666666666666665
CSCE,221,504,5,13,1,1,0,0,0,0,0,0,LEYK T,2012,SPRING,3.1
CSCE,221,505,9,2,3,2,4,0,0,0,5,0,LEYK T,2012,SPRING,2.5
CSCE,221,506,9,5,1,3,1,0,0,0,1,0,LEYK T,2012,SPRING,2.9473684210526314
CSCE,221,507,8,5,2,4,0,0,0,0,1,0,LEYK T,2012,SPRING,2.8947368421052633
CSCE,221,508,1,4,3,1,0,0,0,0,0,0,LEYK T,2012,SPRING,2.5555555555555554
CSCE,221,100,15,5,2,0,0,0,0,0,0,0,LEYK T,2012,SUMMER,3.590909090909091
CSCE,221,501,7,5,4,1,0,0,0,0,2,0,LEYK T,2012,FALL,3.0588235294117645
CSCE,221,502,4,8,4,0,0,0,0,0,2,0,LEYK T,2012,FALL,3
CSCE,221,503,10,4,3,1,1,0,0,0,0,0,LEYK T,2012,FALL,3.1052631578947367
CSCE,221,504,13,1,3,4,0,0,0,0,2,0,LEYK T,2012,FALL,3.0952380952380953
CSCE,221,505,9,9,2,0,1,0,0,0,3,0,LEYK T,2012,FALL,3.1904761904761907
CSCE,221,506,9,7,5,2,0,2,0,0,0,0,LEYK T,2012,FALL,3
CSCE,221,200,14,1,1,0,0,0,0,0,1,0,AMATO N,2013,SPRING,3.8125
CSCE,221,501,9,3,0,0,1,0,0,0,0,0,LEYK T,2013,SPRING,3.4615384615384617
CSCE,221,502,3,7,4,1,1,0,0,0,1,0,LEYK T,2013,SPRING,2.625
CSCE,221,503,11,7,4,1,0,0,0,0,1,0,LEYK T,2013,SPRING,3.217391304347826
CSCE,221,504,5,8,1,1,0,0,0,0,3,0,LEYK T,2013,SPRING,3.1333333333333333
CSCE,221,505,5,4,3,2,0,0,0,0,1,0,LEYK T,2013,SPRING,2.857142857142857
CSCE,221,506,12,4,2,1,1,0,0,0,4,0,LEYK T,2013,SPRING,3.25
CSCE,221,507,7,8,7,1,0,0,0,0,0,0,LEYK T,2013,SPRING,2.9130434782608696
CSCE,221,508,3,8,6,3,0,1,0,0,4,0,LEYK T,2013,SPRING,2.55
CSCE,221,509,2,2,1,0,1,0,0,0,1,0,LEYK T,2013,SPRING,2.6666666666666665
CSCE,221,510,7,6,2,3,0,0,0,0,0,0,LEYK T,2013,SPRING,2.9444444444444446
CSCE,221,100,7,7,5,4,1,0,1,0,0,0,SCHAEFER S,2013,SUMMER,2.625
CSCE,221,501,8,10,1,1,0,0,0,0,2,0,LEYK T,2013,FALL,3.25
CSCE,221,502,7,6,0,4,1,0,0,0,3,0,LEYK T,2013,FALL,2.7777777777777777
CSCE,221,503,2,4,2,2,0,0,0,0,1,0,LEYK T,2013,FALL,2.6
CSCE,221,504,5,3,1,1,0,0,0,0,5,0,LEYK T,2013,FALL,3.2
CSCE,221,505,10,8,4,4,0,0,0,0,1,0,LEYK T,2013,FALL,2.923076923076923
CSCE,221,506,7,7,2,0,0,0,0,0,4,0,LEYK T,2013,FALL,3.3125
CSCE,221,200,18,1,0,0,0,0,0,0,0,0,AMATO N,2014,SPRING,3.9473684210526314
CSCE,221,501,10,10,4,1,0,0,0,0,3,0,LEYK T,2014,SPRING,3.16
CSCE,221,502,11,9,2,1,0,0,0,0,5,0,LEYK T,2014,SPRING,3.3043478260869565
CSCE,221,503,10,6,5,1,0,0,0,0,3,0,LEYK T,2014,SPRING,3.1363636363636362
CSCE,221,504,8,4,8,1,0,0,0,0,4,0,LEYK T,2014,SPRING,2.9047619047619047
CSCE,221,505,12,7,1,2,1,0,0,0,4,0,LEYK T,2014,SPRING,3.1739130434782608
CSCE,221,506,19,10,1,0,0,0,0,0,2,0,LEYK T,2014,SPRING,3.6
CSCE,221,200,13,7,5,0,0,2,0,0,0,0,LEYK T,2014,SUMMER,3.32
CSCE,221,501,9,5,3,3,1,0,0,0,3,0,LEYK T,2014,FALL,2.85714285714286
CSCE,221,502,12,7,4,3,0,0,0,0,2,0,LEYK T,2014,FALL,3.07692307692308
CSCE,221,503,11,4,5,3,0,0,0,0,2,0,LEYK T,2014,FALL,3
CSCE,221,504,5,8,0,5,1,0,0,0,1,0,LEYK T,2014,FALL,2.57894736842105
CSCE,221,505,10,11,1,0,2,0,0,0,3,0,LEYK T,2014,FALL,3.125
CSCE,221,506,8,10,5,3,0,0,0,0,2,0,LEYK T,2014,FALL,2.88461538461538
CSCE,221,200,18,3,0,1,0,1,0,0,0,0,SCHAEFER S,2015,SPRING,3.72727272727273
CSCE,221,501,8,7,1,1,0,0,0,0,7,0,LEYK T,2015,SPRING,3.29411764705882
CSCE,221,502,11,2,4,2,2,0,0,0,3,0,LEYK T,2015,SPRING,2.85714285714286
CSCE,221,503,8,9,1,0,0,0,0,0,4,0,LEYK T,2015,SPRING,3.38888888888889
CSCE,221,504,13,5,6,0,0,0,0,0,0,0,LEYK T,2015,SPRING,3.29166666666667
CSCE,221,505,11,6,4,0,0,0,0,0,1,0,MOORE J,2015,SPRING,3.33333333333333
CSCE,221,506,7,8,4,1,1,0,0,0,1,0,MOORE J,2015,SPRING,2.9047619047619
CSCE,221,507,5,11,2,1,4,0,0,0,2,0,MOORE J,2015,SPRING,2.52173913043478
CSCE,221,508,1,6,2,1,2,0,0,0,1,0,MOORE J,2015,SPRING,2.25
CSCE,221,509,7,12,2,0,0,0,0,0,2,0,LEYK T,2015,SPRING,3.23809523809524
CSCE,221,510,1,9,6,2,0,0,0,0,4,0,LEYK T,2015,SPRING,2.5
CSCE,221,511,4,6,6,1,0,0,0,0,4,0,LEYK T,2015,SPRING,2.76470588235294
CSCE,221,512,7,10,5,0,0,0,0,0,0,0,LEYK T,2015,SPRING,3.09090909090909
CSCE,221,200,11,9,3,2,1,0,0,0,1,0,LEYK T,2015,SUMMER,3.03846153846154
CSCE,221,201,6,6,6,2,0,1,0,0,0,0,LEYK T,2015,SUMMER,2.8
CSCE,221,501,5,12,2,0,0,0,0,0,2,0,LEYK T,2015,FALL,3.15789473684211
CSCE,221,502,5,9,6,3,1,0,0,0,2,0,LEYK T,2015,FALL,2.58333333333333
CSCE,221,503,5,12,4,2,0,0,0,0,2,0,LEYK T,2015,FALL,2.8695652173913
CSCE,221,504,7,8,3,0,0,0,0,0,2,0,LEYK T,2015,FALL,3.22222222222222
CSCE,221,505,7,7,2,1,0,0,0,0,3,0,LEYK T,2015,FALL,3.17647058823529
CSCE,221,506,5,9,4,1,0,0,0,0,7,0,LEYK T,2015,FALL,2.94736842105263
CSCE,221,507,10,10,3,1,0,0,0,0,1,0,DENNY J,2015,FALL,3.20833333333333
CSCE,221,508,4,3,2,0,0,0,0,0,2,0,DENNY J,2015,FALL,3.22222222222222
CSCE,221,509,9,10,3,1,2,0,0,0,3,0,DENNY J,2015,FALL,2.92
CSCE,221,200,22,4,1,0,0,0,0,0,0,0,AMATO N,2016,SPRING,3.77777777777778
CSCE,221,501,4,8,2,2,0,0,0,0,1,0,LEYK T,2016,SPRING,2.875
CSCE,221,502,4,3,1,0,0,0,0,0,2,0,LEYK T,2016,SPRING,3.375
CSCE,221,503,4,9,2,1,0,1,0,0,2,0,LEYK T,2016,SPRING,3
CSCE,221,504,3,2,0,0,0,0,0,0,3,0,LEYK T,2016,SPRING,3.6
CSCE,221,505,6,5,2,2,2,0,0,0,2,0,LEYK T,2016,SPRING,2.64705882352941
CSCE,221,506,5,4,3,0,1,0,0,0,4,0,LEYK T,2016,SPRING,2.92307692307692
CSCE,221,507,8,4,0,2,0,0,0,0,6,0,LEYK T,2016,SPRING,3.28571428571429
CSCE,221,508,9,8,4,0,0,0,0,0,5,0,LEYK T,2016,SPRING,3.23809523809524
CSCE,221,509,7,6,5,1,0,0,0,0,4,0,LEYK T,2016,SPRING,3
CSCE,221,510,10,5,2,0,0,1,0,0,2,0,LEYK T,2016,SPRING,3.47058823529412
CSCE,221,511,9,8,3,2,0,0,0,0,3,0,LEYK T,2016,SPRING,3.09090909090909
CSCE,221,512,8,5,2,4,0,0,0,0,3,0,LEYK T,2016,SPRING,2.89473684210526
CSCE,221,513,6,6,2,1,2,0,0,0,1,0,GHOSH M,2016,SPRING,2.76470588235294
CSCE,221,514,7,7,3,0,0,0,0,0,0,0,GHOSH M,2016,SPRING,3.23529411764706
CSCE,221,515,7,7,1,0,0,0,0,0,1,0,GHOSH M,2016,SPRING,3.4
CSCE,221,201,22,13,2,1,0,2,0,0,2,0,LEYK T,2016,SUMMER,3.47368421052632
CSCE,221,501,1,5,7,1,0,0,0,0,2,0,LEYK T,2016,FALL,2.42857142857143
CSCE,221,502,3,5,2,3,1,0,0,0,1,0,LEYK T,2016,FALL,2.42857142857143
CSCE,221,503,8,7,3,1,0,0,0,0,2,0,LEYK T,2016,FALL,3.15789473684211
CSCE,221,504,5,8,9,3,1,0,0,0,3,0,LEYK T,2016,FALL,2.5
CSCE,221,505,8,10,2,1,0,0,0,0,3,0,LEYK T,2016,FALL,3.19047619047619
CSCE,221,506,4,9,3,2,0,0,0,0,6,0,LEYK T,2016,FALL,2.83333333333333
CSCE,221,507,7,9,6,2,0,0,0,0,4,0,LEYK T,2016,FALL,2.875
CSCE,221,508,19,9,4,2,0,0,0,0,1,0,LEYK T,2016,FALL,3.32352941176471
CSCE,221,509,7,5,4,0,0,0,0,0,2,0,LEYK T,2016,FALL,3.1875
CSCE,221,200,22,3,0,0,0,0,0,0,0,0,SCHAEFER S,2017,SPRING,3.88
CSCE,221,503,4,9,5,0,0,0,0,0,2,0,LEYK T,2017,SPRING,2.94444444444444
CSCE,221,504,11,3,2,1,1,0,0,0,2,0,LEYK T,2017,SPRING,3.22222222222222
CSCE,221,505,7,9,1,1,0,0,0,0,2,0,LEYK T,2017,SPRING,3.22222222222222
CSCE,221,506,11,10,3,1,1,0,0,0,3,0,LEYK T,2017,SPRING,3.11538461538462
CSCE,221,507,14,9,1,0,1,0,0,0,1,0,LEYK T,2017,SPRING,3.4
CSCE,221,508,3,10,4,0,0,0,0,0,2,0,LEYK T,2017,SPRING,2.94117647058824
CSCE,221,509,7,10,6,3,0,0,0,0,0,0,LEYK T,2017,SPRING,2.80769230769231
CSCE,221,510,5,11,5,1,0,0,0,0,4,0,LEYK T,2017,SPRING,2.90909090909091
CSCE,221,511,4,14,4,0,0,0,0,0,0,0,LEYK T,2017,SPRING,3
CSCE,221,512,7,8,2,0,0,0,0,0,1,0,LEYK T,2017,SPRING,3.29411764705882
CSCE,221,201,11,6,7,0,0,0,0,0,1,0,LEYK T,2017,SUMMER,3.16666666666667
CSCE,221,202,7,11,5,0,0,0,0,0,0,0,LEYK T,2017,SUMMER,3.08695652173913
CSCE,221,501,10,7,2,1,0,0,0,0,2,0,LEYK T,2017,FALL,3.3
CSCE,221,502,5,10,4,1,0,0,0,0,2,0,LEYK T,2017,FALL,2.95
CSCE,221,505,6,7,3,4,0,0,0,0,1,0,LEYK T,2017,FALL,2.75
CSCE,221,506,9,10,1,0,0,0,0,0,1,0,LEYK T,2017,FALL,3.4
CSCE,221,507,16,4,0,0,0,0,0,0,1,0,LEYK T,2017,FALL,3.8
CSCE,221,508,12,4,3,1,0,0,0,0,1,0,LEYK T,2017,FALL,3.35
CSCE,221,509,12,8,0,1,2,0,0,0,1,0,NAKAMURA E,2017,FALL,3.17391304347826
CSCE,221,510,11,9,0,1,0,0,0,0,2,0,NAKAMURA E,2017,FALL,3.42857142857143
CSCE,221,511,10,1,1,0,0,0,0,0,1,0,NAKAMURA E,2017,FALL,3.75
CSCE,221,512,9,6,0,0,2,0,0,0,1,0,NAKAMURA E,2017,FALL,3.17647058823529
CSCE,221,200,28,2,0,0,0,0,0,0,0,0,TYAGI A,2018,SPRING,3.93333333333333
CSCE,221,501,7,3,1,0,0,0,0,0,1,0,LEYK T,2018,SPRING,3.54545454545455
CSCE,221,502,7,3,4,1,0,0,0,0,2,0,LEYK T,2018,SPRING,3.06666666666667
CSCE,221,503,5,4,2,0,0,0,0,0,2,0,LEYK T,2018,SPRING,3.27272727272727
CSCE,221,505,6,7,3,1,0,0,0,0,1,0,LEYK T,2018,SPRING,3.05882352941176
CSCE,221,506,12,5,1,1,0,0,0,0,3,0,LEYK T,2018,SPRING,3.47368421052632
CSCE,221,507,9,5,4,0,0,0,0,0,1,0,LEYK T,2018,SPRING,3.27777777777778
CSCE,221,508,18,4,3,1,0,0,0,0,0,0,LEYK T,2018,SPRING,3.5
CSCE,221,509,11,8,2,0,0,0,0,0,0,0,LEYK T,2018,SPRING,3.42857142857143
CSCE,221,510,9,6,3,0,0,0,0,0,0,0,LEYK T,2018,SPRING,3.33333333333333
CSCE,221,511,11,5,3,0,0,0,0,0,0,0,LEYK T,2018,SPRING,3.42105263157895
CSCE,221,512,16,7,0,1,0,0,0,0,0,0,LEYK T,2018,SPRING,3.58333333333333
CSCE,221,513,13,8,3,0,1,0,0,0,1,0,NAKAMURA E,2018,SPRING,3.28
CSCE,221,514,10,7,3,3,2,0,0,0,1,0,NAKAMURA E,2018,SPRING,2.8
CSCE,221,515,12,5,2,1,1,0,0,0,1,0,NAKAMURA E,2018,SPRING,3.23809523809524
CSCE,221,516,11,5,5,0,1,0,0,0,0,0,NAKAMURA E,2018,SPRING,3.13636363636364
CSCE,221,201,12,6,2,2,0,0,0,0,1,0,LEYK T,2018,SUMMER,3.27272727272727
CSCE,221,202,6,8,2,1,0,0,0,0,0,0,LEYK T,2018,SUMMER,3.11764705882353
CSCE,221,201,24,6,0,0,0,0,0,0,0,0,SCHAEFER S,2018,FALL,3.8
CSCE,221,501,32,6,1,1,1,0,0,0,1,0,NAKAMURA E,2018,FALL,3.63414634146341
CSCE,221,503,30,7,4,1,1,0,0,0,1,0,NAKAMURA E,2018,FALL,3.48837209302326
CSCE,221,505,29,7,6,0,0,0,0,0,2,0,TYAGI A,2018,FALL,3.54761904761905
CSCE,221,507,26,6,4,1,0,0,0,0,1,0,TYAGI A,2018,FALL,3.54054054054054
CSCE,221,509,8,2,2,3,1,0,0,0,1,0,NAKAMURA E,2018,FALL,2.8125
CSCE,221,510,17,3,1,1,0,1,0,0,3,0,NAKAMURA E,2018,FALL,3.63636363636364
CSCE,221,501,12,9,0,0,0,0,0,0,2,0,LEYK T,2019,SPRING,3.57142857142857
CSCE,221,502,8,10,4,1,0,0,0,0,1,0,LEYK T,2019,SPRING,3.08695652173913
CSCE,221,503,6,9,6,1,0,0,0,0,1,0,LEYK T,2019,SPRING,2.90909090909091
CSCE,221,504,6,13,3,1,0,0,0,0,1,0,LEYK T,2019,SPRING,3.04347826086957
CSCE,221,505,9,7,4,0,0,0,0,0,3,0,LEYK T,2019,SPRING,3.25
CSCE,221,506,7,9,6,1,0,0,0,0,0,0,LEYK T,2019,SPRING,2.95652173913043
CSCE,221,507,12,5,2,2,0,0,0,0,2,0,LEYK T,2019,SPRING,3.28571428571429
CSCE,221,508,13,11,0,0,0,0,0,0,0,0,LEYK T,2019,SPRING,3.54166666666667
CSCE,221,509,15,7,1,0,0,0,0,0,0,0,LEYK T,2019,SPRING,3.60869565217391
CSCE,221,510,11,9,1,1,0,0,0,0,1,0,LUPOLI S,2019,SPRING,3.36363636363636
CSCE,221,511,5,5,3,1,2,0,0,0,1,0,LUPOLI S,2019,SPRING,2.625
CSCE,221,512,7,9,1,0,1,0,0,0,0,0,LUPOLI S,2019,SPRING,3.16666666666667
CSCE,221,513,6,11,3,0,0,0,0,0,1,0,MCGUIRE T,2019,SPRING,3.15
CSCE,221,514,6,9,5,1,0,0,0,0,2,0,MCGUIRE T,2019,SPRING,2.95238095238095
CSCE,221,515,8,11,2,0,0,0,0,0,0,0,MCGUIRE T,2019,SPRING,3.28571428571429
CSCE,221,516,7,10,7,0,0,0,0,0,0,0,LEYK T,2019,SPRING,3
CSCE,221,517,6,14,1,0,0,0,0,0,2,0,LEYK T,2019,SPRING,3.23809523809524
CSCE,221,518,11,8,3,0,0,0,0,0,2,0,LEYK T,2019,SPRING,3.36363636363636
CSCE,221,519,12,7,1,0,1,0,0,0,1,0,LUPOLI S,2019,SPRING,3.38095238095238
CSCE,221,520,8,9,2,0,0,0,0,0,2,0,MCGUIRE T,2019,SPRING,3.31578947368421
CSCE,221,201,9,7,2,0,0,0,0,0,0,0,LEYK T,2019,SUMMER,3.38888888888889
CSCE,221,700,3,4,3,1,1,0,0,0,3,0,LUPOLI S,2019,SUMMER,2.58333333333333
CSCE,221,201,16,1,1,0,0,0,0,0,4,0,WELCH J,2019,FALL,3.83333333333333
CSCE,221,501,3,8,1,0,0,0,0,0,3,0,LUPOLI S,2019,FALL,3.16666666666667
CSCE,221,502,7,7,7,0,0,0,0,0,3,0,LUPOLI S,2019,FALL,3
CSCE,221,503,4,8,5,0,1,0,0,0,5,0,LUPOLI S,2019,FALL,2.77777777777778
CSCE,221,504,5,6,2,0,1,0,0,0,0,0,LUPOLI S,2019,FALL,3
CSCE,221,505,16,5,2,0,0,0,0,0,1,0,TYAGI A,2019,FALL,3.60869565217391
CSCE,221,506,19,3,1,1,0,0,0,0,0,0,TYAGI A,2019,FALL,3.66666666666667
CSCE,221,507,20,3,0,0,1,0,0,0,0,0,TYAGI A,2019,FALL,3.70833333333333
CSCE,221,508,20,3,0,0,0,0,0,0,0,0,TYAGI A,2019,FALL,3.8695652173913
CSCE,221,509,16,5,1,0,0,0,0,0,2,0,TYAGI A,2019,FALL,3.68181818181818
CSCE,221,510,17,4,2,0,1,0,0,0,0,0,TYAGI A,2019,FALL,3.5
CSCE,221,511,15,4,0,1,3,0,0,0,1,0,TYAGI A,2019,FALL,3.17391304347826
CSCE,221,512,12,8,1,0,1,0,0,0,2,0,TYAGI A,2019,FALL,3.36363636363636
CSCE,221,501,6,10,3,0,0,0,0,0,1,0,LEYK T,2020,SPRING,3.15789473684211
CSCE,221,502,6,9,5,1,1,0,0,0,0,0,LEYK T,2020,SPRING,2.81818181818182
CSCE,221,503,12,6,2,0,0,0,0,0,0,0,LEYK T,2020,SPRING,3.5
CSCE,221,504,6,9,1,0,0,0,0,0,1,0,LEYK T,2020,SPRING,3.3125
CSCE,221,505,10,9,3,0,0,0,0,0,0,0,LEYK T,2020,SPRING,3.31818181818182
CSCE,221,506,10,10,2,0,0,0,0,0,1,0,LEYK T,2020,SPRING,3.36363636363636
CSCE,221,507,11,8,2,0,0,0,0,0,1,0,LEYK T,2020,SPRING,3.42857142857143
CSCE,221,508,16,7,0,0,0,0,0,0,1,0,LEYK T,2020,SPRING,3.69565217391304
CSCE,221,509,13,8,2,1,0,0,0,0,0,0,LEYK T,2020,SPRING,3.375
CSCE,221,510,10,12,1,1,0,0,0,0,0,0,LEYK T,2020,SPRING,3.29166666666667
CSCE,221,511,12,7,3,0,0,0,0,0,0,0,LEYK T,2020,SPRING,3.40909090909091
CSCE,221,512,11,7,5,0,0,0,0,0,0,0,LEYK T,2020,SPRING,3.26086956521739
CSCE,221,513,13,15,3,0,0,0,0,0,0,0,MAHMOUDI AZNAVEH M,2020,SPRING,3.32258064516129
CSCE,221,514,16,7,6,2,1,0,0,0,0,0,MAHMOUDI AZNAVEH M,2020,SPRING,3.09375
CSCE,221,515,12,6,3,0,1,0,0,0,0,0,MAHMOUDI AZNAVEH M,2020,SPRING,3.27272727272727
CSCE,221,517,18,8,6,0,1,1,0,0,0,0,LUPOLI S,2020,SPRING,3.27272727272727
CSCE,221,518,14,14,3,3,0,0,0,0,0,0,LUPOLI S,2020,SPRING,3.14705882352941
CSCE,221,519,7,9,3,0,0,0,0,0,0,0,LUPOLI S,2020,SPRING,3.21052631578947
CSCE,221,199,24,30,11,3,1,0,0,0,8,0,LEYK T,2020,SUMMER,3.05797101449275
CSCE,221,201,23,3,0,0,0,0,0,0,2,0,WELCH J,2020,FALL,3.88461538461538
CSCE,221,501,12,7,1,1,0,0,0,0,2,0,LEYK T,2020,FALL,3.42857142857143
CSCE,221,502,10,8,4,1,0,0,0,0,0,0,LEYK T,2020,FALL,3.17391304347826
CSCE,221,503,10,8,1,0,0,0,0,0,0,0,LEYK T,2020,FALL,3.47368421052632
CSCE,221,504,4,7,1,0,0,0,0,0,1,0,LEYK T,2020,FALL,3.25
CSCE,221,505,13,6,3,0,0,0,0,0,0,0,LEYK T,2020,FALL,3.45454545454545
CSCE,221,506,4,10,4,1,0,0,0,0,2,0,LEYK T,2020,FALL,2.89473684210526
CSCE,221,507,8,11,2,0,0,0,0,0,2,0,LEYK T,2020,FALL,3.28571428571429
CSCE,221,508,5,14,4,0,0,0,0,0,1,0,LEYK T,2020,FALL,3.04347826086957
CSCE,221,509,10,7,2,1,0,0,0,0,0,0,LEYK T,2020,FALL,3.3
CSCE,221,510,8,7,5,1,0,0,0,0,0,0,LEYK T,2020,FALL,3.04761904761905
CSCE,221,511,11,9,1,0,0,0,0,0,0,0,LEYK T,2020,FALL,3.47619047619048
CSCE,221,512,7,7,4,0,0,0,0,0,2,0,LEYK T,2020,FALL,3.16666666666667
CSCE,221,513,5,5,2,0,2,0,0,0,2,0,LUPOLI S,2020,FALL,2.78571428571429
CSCE,221,514,5,5,4,0,2,0,0,0,5,0,LUPOLI S,2020,FALL,2.6875
CSCE,221,200,23,7,0,0,0,0,0,0,0,0,WELCH J,2021,SPRING,3.76666666666667
CSCE,221,202,2,2,1,0,0,0,0,0,0,0,RITCHEY P,2021,SPRING,3.2
CSCE,221,501,1,9,5,0,1,0,0,0,2,0,RITCHEY P,2021,SPRING,2.5625
CSCE,221,502,4,5,3,1,0,0,0,0,4,0,RITCHEY P,2021,SPRING,2.92307692307692
CSCE,221,503,10,5,2,2,1,0,0,0,2,0,RITCHEY P,2021,SPRING,3.05
CSCE,221,504,7,7,4,5,0,0,0,0,2,0,RITCHEY P,2021,SPRING,2.69565217391304
CSCE,221,505,4,5,1,0,1,0,0,0,6,0,RITCHEY P,2021,SPRING,3
CSCE,221,506,3,7,5,1,3,0,0,0,6,0,RITCHEY P,2021,SPRING,2.31578947368421
CSCE,221,507,9,4,2,4,0,0,0,0,3,0,RITCHEY P,2021,SPRING,2.94736842105263
CSCE,221,508,5,6,6,6,1,0,0,0,1,0,RITCHEY P,2021,SPRING,2.33333333333333
CSCE,221,509,5,3,3,0,0,0,0,0,4,0,LEYK T,2021,SPRING,3.18181818181818
CSCE,221,510,11,9,4,0,0,0,0,0,0,0,LEYK T,2021,SPRING,3.29166666666667
CSCE,221,511,8,8,2,1,0,0,0,0,4,0,LEYK T,2021,SPRING,3.21052631578947
CSCE,221,512,8,9,2,0,0,0,0,0,0,0,LEYK T,2021,SPRING,3.31578947368421
CSCE,221,513,5,12,5,0,0,0,0,0,1,0,LEYK T,2021,SPRING,3
CSCE,221,514,13,5,3,0,0,0,0,0,3,0,LEYK T,2021,SPRING,3.47619047619048
CSCE,221,515,8,9,5,0,0,0,0,0,3,0,LEYK T,2021,SPRING,3.13636363636364
CSCE,221,516,7,9,4,0,0,0,0,0,3,0,LEYK T,2021,SPRING,3.15
CSCE,221,517,8,9,2,0,1,0,0,0,3,0,LEYK T,2021,SPRING,3.15
CSCE,221,518,11,8,3,1,0,0,0,0,1,0,LEYK T,2021,SPRING,3.26086956521739
CSCE,221,519,8,9,5,1,0,0,0,0,1,0,LEYK T,2021,SPRING,3.04347826086957
CSCE,221,520,10,10,3,0,0,0,0,0,2,0,LEYK T,2021,SPRING,3.30434782608696
CSCE,221,700,22,33,9,5,0,0,0,0,6,0,LEYK T,2021,SUMMER,3.04347826086957
CSCE,221,501,9,13,3,1,0,0,0,0,5,0,LEYK T,2021,FALL,3.15384615384615
CSCE,221,502,2,9,14,1,0,0,0,0,4,0,LEYK T,2021,FALL,2.46153846153846
CSCE,221,503,2,10,7,0,1,0,0,0,2,0,LEYK T,2021,FALL,2.6
CSCE,221,504,8,12,9,1,1,0,0,0,1,0,LEYK T,2021,FALL,2.80645161290323
CSCE,221,505,4,17,8,1,0,0,0,0,2,0,LEYK T,2021,FALL,2.8
CSCE,221,506,5,16,6,1,0,0,0,0,5,0,LEYK T,2021,FALL,2.89285714285714
CSCE,221,507,10,9,2,1,0,0,0,0,1,0,LEYK T,2021,FALL,3.27272727272727
CSCE,221,508,13,11,0,0,0,0,0,0,0,0,LEYK T,2021,FALL,3.54166666666667
